State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,CHITTOOR,2000,Rabi,Ragi,1667.0,2405.0
Andhra Pradesh,CHITTOOR,2000,Rabi,Rapeseed &Mustard,2.0,1.0
Andhra Pradesh,CHITTOOR,2000,Rabi,Rice,41442.0,97181.0
Andhra Pradesh,CHITTOOR,2000,Rabi,Sesamum,735.0,154.0
Andhra Pradesh,CHITTOOR,2000,Rabi,Urad,168.0,135.0
Andhra Pradesh,CHITTOOR,2000,Rabi,Wheat,5.0,3.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Banana,953.0,19033.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Cashewnut,126.0,27.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Coconut,4011.0,17215660.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Coriander,60.0,19.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Potato,957.0,8177.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Sugarcane,40539.0,3697441.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Sweet potato,163.0,2203.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Tapioca,1.0,8.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Tobacco,14.0,13.0
Andhra Pradesh,CHITTOOR,2000,Whole Year,Turmeric,89.0,620.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Arhar/Tur,5403.0,924.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Bajra,2934.0,3556.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Castor seed,313.0,88.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Cotton(lint),2.0,2.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Dry chillies,443.0,641.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Gram,5.0,6.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Groundnut,171365.0,125096.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Horse-gram,2373.0,1241.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Jowar,2400.0,2174.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Korra,13.0,10.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Maize,294.0,786.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Mesta,5.0,43.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Moong(Green Gram),225.0,109.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Onion,248.0,3441.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Other Kharif pulses,2351.0,654.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Ragi,11835.0,8758.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Rice,24377.0,55311.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Samai,1976.0,522.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Sesamum,162.0,27.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Small millets,1989.0,532.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Sunflower,1358.0,1177.0
Andhra Pradesh,CHITTOOR,2001,Kharif,Urad,141.0,51.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Bajra,258.0,313.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Dry chillies,2958.0,4609.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Groundnut,21443.0,59311.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Horse-gram,1569.0,849.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Jowar,46.0,67.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Linseed,21.0,5.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Maize,81.0,524.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Moong(Green Gram),82.0,25.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Onion,304.0,6772.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Ragi,1776.0,2366.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Rice,62049.0,170573.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Sesamum,442.0,214.0
Andhra Pradesh,CHITTOOR,2001,Rabi,Urad,189.0,129.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Banana,1005.0,7156.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Cashewnut,126.0,34.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Coconut,4133.0,14827800.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Coriander,51.0,18.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Potato,1024.0,9447.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Sugarcane,38789.0,3337250.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Sweet potato,188.0,2495.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Tobacco,33.0,38.0
Andhra Pradesh,CHITTOOR,2001,Whole Year,Turmeric,69.0,341.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Arhar/Tur,4113.0,440.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Bajra,2366.0,1171.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Castor seed,234.0,48.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Dry chillies,519.0,791.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Groundnut,101638.0,50108.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Horse-gram,6941.0,3679.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Jowar,1647.0,865.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Maize,261.0,253.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Mesta,4.0,30.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Moong(Green Gram),174.0,26.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Onion,205.0,2451.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Other Kharif pulses,1535.0,428.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Ragi,6905.0,6643.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Rice,20137.0,50020.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Sesamum,234.0,22.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Small millets,1687.0,364.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Sunflower,2098.0,1320.0
Andhra Pradesh,CHITTOOR,2002,Kharif,Urad,133.0,7.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Arhar/Tur,17.0,2.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Bajra,42.0,21.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Dry chillies,2199.0,4253.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Gram,20.0,16.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Groundnut,18706.0,52714.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Horse-gram,3471.0,1284.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Jowar,130.0,155.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Linseed,14.0,4.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Maize,284.0,1968.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Moong(Green Gram),172.0,44.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Onion,266.0,4753.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Other  Rabi pulses,4.0,1.0
Andhra Pradesh,CHITTOOR,2002,Rabi,other oilseeds,22.0,26.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Ragi,1102.0,1365.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Rice,30034.0,76827.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Sesamum,386.0,125.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Urad,260.0,151.0
Andhra Pradesh,CHITTOOR,2002,Rabi,Wheat,5.0,7.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Banana,960.0,50841.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Beans & Mutter(Vegetable),1509.0,7788.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Bhindi,340.0,2533.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Brinjal,1784.0,18027.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Cabbage,4.0,0.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Cashewnut,121.0,15.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Citrus Fruit,232.0,1172.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Coconut,4296.0,17209269.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Coriander,86.0,24.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Cucumber,8.0,0.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Grapes,36.0,673.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Mango,47834.0,335015.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Orange,4.0,39.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Other Fresh Fruits,114.0,153.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Other Vegetables,918.0,0.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Papaya,39.0,5087.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Peas  (vegetable),1.0,0.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Pome Fruit,66.0,3411.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Potato,1126.0,9776.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Sugarcane,39436.0,2684685.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Sweet potato,160.0,1739.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Tobacco,66.0,107.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Tomato,16838.0,139087.0
Andhra Pradesh,CHITTOOR,2002,Whole Year,Turmeric,76.0,247.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Arhar/Tur,8476.0,636.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Bajra,2166.0,3611.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Castor seed,372.0,155.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Dry chillies,412.0,1014.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Groundnut,137201.0,92611.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Horse-gram,5495.0,2121.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Jowar,2410.0,2832.0
Andhra Pradesh,CHITTOOR,2003,Kharif,Korra,16.0,12.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Sesamum,1498.0,73.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Small millets,1127.0,429.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Sunflower,210.0,215.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif,Urad,3961.0,206.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Dry chillies,597.0,993.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Gram,31.0,41.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Groundnut,526.0,920.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Horse-gram,709.0,262.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Jowar,15.0,12.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Maize,5975.0,41407.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Moong(Green Gram),49079.0,10159.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Onion,140.0,1763.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,other oilseeds,2258.0,2802.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Ragi,39.0,51.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Rice,106427.0,491906.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Sesamum,1108.0,201.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi,Urad,54441.0,3811.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Arecanut,7.0,10.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Banana,7949.0,116270.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Beans & Mutter(Vegetable),285.0,1436.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Bhindi,717.0,13947.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Bottle Gourd,44.0,0.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Brinjal,1889.0,21378.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Cabbage,116.0,0.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Cashewnut,34227.0,975.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Citrus Fruit,852.0,3785.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Coconut,49479.0,685943720.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Coriander,30.0,17.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Cucumber,35.0,0.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Mango,18957.0,92583.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Orange,975.0,17315.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Other Fresh Fruits,224.0,962.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Other Vegetables,3142.0,0.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Papaya,11.0,1435.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Pome Fruit,391.0,5887.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Sugarcane,15425.0,1269570.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Sweet potato,75.0,810.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Tapioca,12264.0,74651.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Tobacco,4577.0,12632.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Tomato,681.0,4557.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Turmeric,265.0,1421.0
Andhra Pradesh,GUNTUR,1997,Kharif,Arhar/Tur,28400.0,14900.0
Andhra Pradesh,GUNTUR,1997,Kharif,Bajra,100.0,100.0
Andhra Pradesh,GUNTUR,1997,Kharif,Castor seed,1600.0,300.0
Andhra Pradesh,GUNTUR,1997,Kharif,Cotton(lint),162300.0,432500.0
Andhra Pradesh,GUNTUR,1997,Kharif,Dry chillies,27100.0,97300.0
Andhra Pradesh,GUNTUR,1997,Kharif,Groundnut,300.0,300.0
Andhra Pradesh,GUNTUR,1997,Kharif,Jowar,200.0,100.0
Andhra Pradesh,GUNTUR,1997,Kharif,Maize,1700.0,3100.0
Andhra Pradesh,GUNTUR,1997,Kharif,Moong(Green Gram),7400.0,2800.0
Andhra Pradesh,GUNTUR,1997,Kharif,Rice,295000.0,845300.0
Andhra Pradesh,GUNTUR,1997,Kharif,Sesamum,400.0,100.0
Andhra Pradesh,GUNTUR,1997,Kharif,Small millets,4000.0,200.0
Andhra Pradesh,GUNTUR,1997,Kharif,Sugarcane,1600.0,109600.0
Andhra Pradesh,GUNTUR,1997,Kharif,Sunflower,300.0,200.0
Andhra Pradesh,GUNTUR,1997,Kharif,Tobacco,11400.0,13200.0
Andhra Pradesh,GUNTUR,1997,Kharif,Urad,7100.0,1200.0
Andhra Pradesh,GUNTUR,1997,Rabi,Arhar/Tur,1800.0,1000.0
Andhra Pradesh,GUNTUR,1997,Rabi,Dry chillies,700.0,1300.0
Andhra Pradesh,GUNTUR,1997,Rabi,Gram,3000.0,1500.0
Andhra Pradesh,GUNTUR,1997,Rabi,Groundnut,4500.0,6500.0
Andhra Pradesh,GUNTUR,1997,Rabi,Jowar,2400.0,3500.0
Andhra Pradesh,GUNTUR,1997,Rabi,Maize,5000.0,19000.0
Andhra Pradesh,GUNTUR,1997,Rabi,Moong(Green Gram),7700.0,3100.0
Andhra Pradesh,GUNTUR,1997,Rabi,Rice,14500.0,51800.0
Andhra Pradesh,GUNTUR,1997,Rabi,Sesamum,4700.0,900.0
Andhra Pradesh,GUNTUR,1997,Rabi,Urad,153000.0,75400.0
Andhra Pradesh,GUNTUR,1997,Rabi,Varagu,400.0,300.0
Andhra Pradesh,GUNTUR,1998,Kharif,Arhar/Tur,27100.0,20700.0
Andhra Pradesh,GUNTUR,1998,Kharif,Bajra,100.0,100.0
Andhra Pradesh,GUNTUR,1998,Kharif,Castor seed,1400.0,200.0
Andhra Pradesh,GUNTUR,1998,Kharif,Cotton(lint),193600.0,120700.0
Andhra Pradesh,GUNTUR,1998,Kharif,Dry chillies,36500.0,130500.0
Andhra Pradesh,GUNTUR,1998,Kharif,Groundnut,300.0,400.0
Andhra Pradesh,GUNTUR,1998,Kharif,Jowar,600.0,200.0
Andhra Pradesh,GUNTUR,1998,Kharif,Maize,2300.0,4700.0
Andhra Pradesh,GUNTUR,1998,Kharif,Moong(Green Gram),11500.0,7200.0
Andhra Pradesh,GUNTUR,1998,Kharif,Rice,298400.0,921400.0
Andhra Pradesh,GUNTUR,1998,Kharif,Sesamum,1900.0,300.0
Andhra Pradesh,GUNTUR,1998,Kharif,Urad,3900.0,3000.0
Andhra Pradesh,GUNTUR,1998,Rabi,Arhar/Tur,200.0,200.0
Andhra Pradesh,GUNTUR,1998,Rabi,Bajra,200.0,200.0
Andhra Pradesh,GUNTUR,1998,Rabi,Dry chillies,400.0,900.0
Andhra Pradesh,GUNTUR,1998,Rabi,Gram,1400.0,2700.0
Andhra Pradesh,GUNTUR,1998,Rabi,Groundnut,5900.0,9300.0
Andhra Pradesh,GUNTUR,1998,Rabi,Jowar,800.0,1000.0
Andhra Pradesh,GUNTUR,1998,Rabi,Maize,2800.0,14100.0
Andhra Pradesh,GUNTUR,1998,Rabi,Moong(Green Gram),5000.0,2000.0
Andhra Pradesh,GUNTUR,1998,Rabi,Rice,29100.0,99900.0
Andhra Pradesh,GUNTUR,1998,Rabi,Sesamum,6000.0,2700.0
Andhra Pradesh,GUNTUR,1998,Rabi,Urad,127100.0,107400.0
Andhra Pradesh,GUNTUR,1998,Rabi,Varagu,100.0,100.0
Andhra Pradesh,GUNTUR,1998,Whole Year,Sugarcane,2100.0,150300.0
Andhra Pradesh,GUNTUR,1998,Whole Year,Tobacco,9900.0,13600.0
Andhra Pradesh,GUNTUR,1999,Kharif,Bajra,142.0,159.0
Andhra Pradesh,GUNTUR,1999,Kharif,Castor seed,1431.0,124.0
Andhra Pradesh,GUNTUR,1999,Kharif,Cotton(lint),139425.0,252605.0
Andhra Pradesh,GUNTUR,1999,Kharif,Groundnut,545.0,529.0
Andhra Pradesh,GUNTUR,1999,Kharif,Jowar,262.0,67.0
Andhra Pradesh,GUNTUR,1999,Kharif,Maize,3853.0,10946.0
Andhra Pradesh,GUNTUR,1999,Kharif,Masoor,36964.0,21439.0
Andhra Pradesh,GUNTUR,1999,Kharif,Moong(Green Gram),12144.0,8622.0
Andhra Pradesh,GUNTUR,1999,Kharif,Rice,302886.0,969414.0
Andhra Pradesh,GUNTUR,1999,Kharif,Sesamum,12093.0,5672.0
Andhra Pradesh,GUNTUR,1999,Kharif,Sunflower,23.0,8.0
Andhra Pradesh,GUNTUR,1999,Kharif,Urad,6146.0,3749.0
Andhra Pradesh,GUNTUR,1999,Rabi,Gram,868.0,965.0
Andhra Pradesh,GUNTUR,1999,Rabi,Groundnut,3450.0,7800.0
Andhra Pradesh,GUNTUR,1999,Rabi,Jowar,940.0,374.0
Andhra Pradesh,GUNTUR,1999,Rabi,Maize,3755.0,18178.0
Andhra Pradesh,GUNTUR,1999,Rabi,Masoor,977.0,567.0
Andhra Pradesh,GUNTUR,1999,Rabi,Moong(Green Gram),3684.0,950.0
Andhra Pradesh,GUNTUR,1999,Rabi,Ragi,10.0,17.0
Andhra Pradesh,GUNTUR,1999,Rabi,Rapeseed &Mustard,850.0,151.0
Andhra Pradesh,GUNTUR,1999,Rabi,Rice,14822.0,53167.0
Andhra Pradesh,GUNTUR,1999,Rabi,Sesamum,1545.0,355.0
Andhra Pradesh,GUNTUR,1999,Rabi,Urad,136538.0,114146.0
Andhra Pradesh,GUNTUR,1999,Whole Year,Dry chillies,59256.0,111260.0
Andhra Pradesh,GUNTUR,1999,Whole Year,Onion,1593.0,23110.0
Andhra Pradesh,GUNTUR,1999,Whole Year,Sugarcane,2229.0,182780.0
Andhra Pradesh,GUNTUR,1999,Whole Year,Tobacco,8534.0,16308.0
Andhra Pradesh,GUNTUR,2000,Kharif,Arhar/Tur,42388.0,16786.0
Andhra Pradesh,GUNTUR,2000,Kharif,Bajra,406.0,550.0
Andhra Pradesh,GUNTUR,2000,Kharif,Castor seed,3720.0,1038.0
Andhra Pradesh,GUNTUR,2000,Kharif,Cotton(lint),125251.0,252712.0
Andhra Pradesh,GUNTUR,2000,Kharif,Dry chillies,50294.0,147965.0
Andhra Pradesh,GUNTUR,2000,Kharif,Groundnut,255.0,278.0
Andhra Pradesh,GUNTUR,2000,Kharif,Jowar,181.0,67.0
Andhra Pradesh,GUNTUR,2000,Kharif,Maize,5281.0,13752.0
Andhra Pradesh,GUNTUR,2000,Kharif,Moong(Green Gram),20785.0,14612.0
Andhra Pradesh,GUNTUR,2000,Kharif,Onion,376.0,5247.0
Andhra Pradesh,GUNTUR,2000,Kharif,Rice,292899.0,987363.0
Andhra Pradesh,GUNTUR,2000,Kharif,Sesamum,16160.0,3749.0
Andhra Pradesh,GUNTUR,2000,Kharif,Urad,9324.0,550.0
Andhra Pradesh,GUNTUR,2000,Rabi,Arhar/Tur,1115.0,442.0
Andhra Pradesh,GUNTUR,2000,Rabi,Bajra,31.0,42.0
Andhra Pradesh,GUNTUR,2000,Rabi,Dry chillies,664.0,1370.0
Andhra Pradesh,GUNTUR,2000,Rabi,Gram,1452.0,3453.0
Andhra Pradesh,GUNTUR,2000,Rabi,Groundnut,3984.0,8956.0
Andhra Pradesh,GUNTUR,2000,Rabi,Horse-gram,6.0,1.0
Andhra Pradesh,GUNTUR,2000,Rabi,Jowar,718.0,626.0
Andhra Pradesh,GUNTUR,2000,Rabi,Maize,4516.0,24314.0
Andhra Pradesh,GUNTUR,2000,Rabi,Moong(Green Gram),6920.0,2318.0
Andhra Pradesh,GUNTUR,2000,Rabi,Onion,816.0,14792.0
Andhra Pradesh,GUNTUR,2000,Rabi,Ragi,23.0,42.0
Andhra Pradesh,GUNTUR,2000,Rabi,Rapeseed &Mustard,1331.0,98.0
Andhra Pradesh,GUNTUR,2000,Rabi,Rice,12692.0,49600.0
Andhra Pradesh,GUNTUR,2000,Rabi,Sesamum,290.0,61.0
Andhra Pradesh,GUNTUR,2000,Rabi,Small millets,89.0,67.0
Andhra Pradesh,GUNTUR,2000,Rabi,Urad,165179.0,128840.0
Andhra Pradesh,GUNTUR,2000,Rabi,Varagu,89.0,67.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Banana,7612.0,141059.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Cashewnut,97.0,21.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Coconut,519.0,5555550.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Coriander,35.0,26.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Sugarcane,1696.0,135426.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Sweet potato,90.0,2543.0
Andhra Pradesh,GUNTUR,2000,Whole Year,Turmeric,4902.0,25647.0
Andhra Pradesh,GUNTUR,2001,Kharif,Arhar/Tur,39203.0,29873.0
Andhra Pradesh,KADAPA,1997,Kharif,Maize,200.0,100.0
Andhra Pradesh,KADAPA,1997,Kharif,Moong(Green Gram),200.0,100.0
Andhra Pradesh,KADAPA,1997,Kharif,Ragi,100.0,100.0
Andhra Pradesh,KADAPA,1997,Kharif,Rice,47700.0,77500.0
Andhra Pradesh,KADAPA,1997,Kharif,Sesamum,3200.0,700.0
Andhra Pradesh,KADAPA,1997,Kharif,Sugarcane,200.0,19300.0
Andhra Pradesh,KADAPA,1997,Kharif,Sunflower,51500.0,27400.0
Andhra Pradesh,KADAPA,1997,Kharif,Tobacco,600.0,600.0
Andhra Pradesh,KADAPA,1997,Rabi,Dry chillies,200.0,200.0
Andhra Pradesh,KADAPA,1997,Rabi,Gram,14200.0,7000.0
Andhra Pradesh,KADAPA,1997,Rabi,Groundnut,26400.0,32000.0
Andhra Pradesh,KADAPA,1997,Rabi,Horse-gram,300.0,100.0
Andhra Pradesh,KADAPA,1997,Rabi,Jowar,3000.0,2600.0
Andhra Pradesh,KADAPA,1997,Rabi,Ragi,800.0,1300.0
Andhra Pradesh,KADAPA,1997,Rabi,Rice,13000.0,27700.0
Andhra Pradesh,KADAPA,1997,Rabi,Sunflower,3300.0,700.0
Andhra Pradesh,KADAPA,1997,Rabi,Urad,200.0,100.0
Andhra Pradesh,KADAPA,1998,Kharif,Arhar/Tur,7600.0,4400.0
Andhra Pradesh,KADAPA,1998,Kharif,Bajra,3000.0,6000.0
Andhra Pradesh,KADAPA,1998,Kharif,Castor seed,1000.0,300.0
Andhra Pradesh,KADAPA,1998,Kharif,Cotton(lint),24800.0,22900.0
Andhra Pradesh,KADAPA,1998,Kharif,Dry chillies,4700.0,7200.0
Andhra Pradesh,KADAPA,1998,Kharif,Gram,100.0,100.0
Andhra Pradesh,KADAPA,1998,Kharif,Groundnut,132300.0,109500.0
Andhra Pradesh,KADAPA,1998,Kharif,Horse-gram,300.0,100.0
Andhra Pradesh,KADAPA,1998,Kharif,Jowar,6700.0,5400.0
Andhra Pradesh,KADAPA,1998,Kharif,Korra,600.0,300.0
Andhra Pradesh,KADAPA,1998,Kharif,Maize,100.0,100.0
Andhra Pradesh,KADAPA,1998,Kharif,Moong(Green Gram),600.0,300.0
Andhra Pradesh,KADAPA,1998,Kharif,Ragi,100.0,100.0
Andhra Pradesh,KADAPA,1998,Kharif,Rice,59200.0,169800.0
Andhra Pradesh,KADAPA,1998,Kharif,Sesamum,4200.0,800.0
Andhra Pradesh,KADAPA,1998,Kharif,Sunflower,56100.0,43200.0
Andhra Pradesh,KADAPA,1998,Rabi,Bajra,500.0,900.0
Andhra Pradesh,KADAPA,1998,Rabi,Dry chillies,300.0,500.0
Andhra Pradesh,KADAPA,1998,Rabi,Gram,17400.0,26600.0
Andhra Pradesh,KADAPA,1998,Rabi,Groundnut,32000.0,59000.0
Andhra Pradesh,KADAPA,1998,Rabi,Horse-gram,400.0,200.0
Andhra Pradesh,KADAPA,1998,Rabi,Jowar,1600.0,1800.0
Andhra Pradesh,KADAPA,1998,Rabi,Ragi,600.0,1100.0
Andhra Pradesh,KADAPA,1998,Rabi,Rice,17000.0,41600.0
Andhra Pradesh,KADAPA,1998,Rabi,Sesamum,500.0,100.0
Andhra Pradesh,KADAPA,1998,Rabi,Sunflower,14500.0,3600.0
Andhra Pradesh,KADAPA,1998,Rabi,Urad,200.0,200.0
Andhra Pradesh,KADAPA,1998,Whole Year,Sugarcane,400.0,38200.0
Andhra Pradesh,KADAPA,1998,Whole Year,Tobacco,1100.0,900.0
Andhra Pradesh,KADAPA,1999,Kharif,Bajra,3478.0,3537.0
Andhra Pradesh,KADAPA,1999,Kharif,Castor seed,3451.0,652.0
Andhra Pradesh,KADAPA,1999,Kharif,Cotton(lint),25038.0,27836.0
Andhra Pradesh,KADAPA,1999,Kharif,Groundnut,133978.0,34700.0
Andhra Pradesh,KADAPA,1999,Kharif,Horse-gram,387.0,178.0
Andhra Pradesh,KADAPA,1999,Kharif,Jowar,7866.0,6293.0
Andhra Pradesh,KADAPA,1999,Kharif,Maize,104.0,295.0
Andhra Pradesh,KADAPA,1999,Kharif,Masoor,12186.0,3705.0
